,Iteration,Time,Fitness,max_iters,temperature,init_state,algorithm,activation,bias,early_stopping,clip_max,hidden_layer_sizes,learning_rate_init,max_attempts
182,182,0.38120125000000016,1.077448268814869,400,10,"[0.9702324061859924, -0.3656469941319789, -0.931004665922418, -0.3207171158837536, -0.5772343739065942, 0.28058707007828154, -0.027160965547396554, 0.12755807993534707, 0.2885568487545098, 0.8066216137899047, 0.8557711220692585, 0.621543880869861, -0.9025948748893922, -0.7698845245449071, -0.8259466125081263, -0.8670113282204421, -0.7201431005508125, 0.2922525079431424, 0.40931934901682787, 0.4652648722967878, 0.061222980235642765, 0.15868809960226815, 0.3958293177507177, -0.26159353303492905, 0.5480568773977055, 0.29495812561461676, 0.5176778816553507, -0.2640473577103368, 0.3724873544055085, -0.25359335510448244, -0.3100382457826272, 0.6952344944996756, 0.5519100852625463]",sa,relu,True,True,10000000000.0,"[3, 3]",0.001,100
183,183,0.38295749899999976,1.0774738813662552,400,10,"[0.9702324061859924, -0.3656469941319789, -0.931004665922418, -0.3207171158837536, -0.5772343739065942, 0.28058707007828154, -0.027160965547396554, 0.12755807993534707, 0.2885568487545098, 0.8066216137899047, 0.8557711220692585, 0.621543880869861, -0.9025948748893922, -0.7698845245449071, -0.8259466125081263, -0.8670113282204421, -0.7201431005508125, 0.2922525079431424, 0.40931934901682787, 0.4652648722967878, 0.061222980235642765, 0.15868809960226815, 0.3958293177507177, -0.26159353303492905, 0.5480568773977055, 0.29495812561461676, 0.5176778816553507, -0.2640473577103368, 0.3724873544055085, -0.25359335510448244, -0.3100382457826272, 0.6952344944996756, 0.5519100852625463]",sa,relu,True,True,10000000000.0,"[3, 3]",0.001,100
184,184,0.3845863079999994,1.077448268814869,400,10,"[0.9702324061859924, -0.3656469941319789, -0.931004665922418, -0.3207171158837536, -0.5772343739065942, 0.28058707007828154, -0.027160965547396554, 0.12755807993534707, 0.2885568487545098, 0.8066216137899047, 0.8557711220692585, 0.621543880869861, -0.9025948748893922, -0.7698845245449071, -0.8259466125081263, -0.8670113282204421, -0.7201431005508125, 0.2922525079431424, 0.40931934901682787, 0.4652648722967878, 0.061222980235642765, 0.15868809960226815, 0.3958293177507177, -0.26159353303492905, 0.5480568773977055, 0.29495812561461676, 0.5176778816553507, -0.2640473577103368, 0.3724873544055085, -0.25359335510448244, -0.3100382457826272, 0.6952344944996756, 0.5519100852625463]",sa,relu,True,True,10000000000.0,"[3, 3]",0.001,100
185,185,0.38620471799999834,1.0774484756897698,400,10,"[0.9702324061859924, -0.3656469941319789, -0.931004665922418, -0.3207171158837536, -0.5772343739065942, 0.28058707007828154, -0.027160965547396554, 0.12755807993534707, 0.2885568487545098, 0.8066216137899047, 0.8557711220692585, 0.621543880869861, -0.9025948748893922, -0.7698845245449071, -0.8259466125081263, -0.8670113282204421, -0.7201431005508125, 0.2922525079431424, 0.40931934901682787, 0.4652648722967878, 0.061222980235642765, 0.15868809960226815, 0.3958293177507177, -0.26159353303492905, 0.5480568773977055, 0.29495812561461676, 0.5176778816553507, -0.2640473577103368, 0.3724873544055085, -0.25359335510448244, -0.3100382457826272, 0.6952344944996756, 0.5519100852625463]",sa,relu,True,True,10000000000.0,"[3, 3]",0.001,100
186,186,0.38796708499999966,1.077425760728467,400,10,"[0.9702324061859924, -0.3656469941319789, -0.931004665922418, -0.3207171158837536, -0.5772343739065942, 0.28058707007828154, -0.027160965547396554, 0.12755807993534707, 0.2885568487545098, 0.8066216137899047, 0.8557711220692585, 0.621543880869861, -0.9025948748893922, -0.7698845245449071, -0.8259466125081263, -0.8670113282204421, -0.7201431005508125, 0.2922525079431424, 0.40931934901682787, 0.4652648722967878, 0.061222980235642765, 0.15868809960226815, 0.3958293177507177, -0.26159353303492905, 0.5480568773977055, 0.29495812561461676, 0.5176778816553507, -0.2640473577103368, 0.3724873544055085, -0.25359335510448244, -0.3100382457826272, 0.6952344944996756, 0.5519100852625463]",sa,relu,True,True,10000000000.0,"[3, 3]",0.001,100
187,187,0.39029174499999897,1.0774524288396827,400,10,"[0.9702324061859924, -0.3656469941319789, -0.931004665922418, -0.3207171158837536, -0.5772343739065942, 0.28058707007828154, -0.027160965547396554, 0.12755807993534707, 0.2885568487545098, 0.8066216137899047, 0.8557711220692585, 0.621543880869861, -0.9025948748893922, -0.7698845245449071, -0.8259466125081263, -0.8670113282204421, -0.7201431005508125, 0.2922525079431424, 0.40931934901682787, 0.4652648722967878, 0.061222980235642765, 0.15868809960226815, 0.3958293177507177, -0.26159353303492905, 0.5480568773977055, 0.29495812561461676, 0.5176778816553507, -0.2640473577103368, 0.3724873544055085, -0.25359335510448244, -0.3100382457826272, 0.6952344944996756, 0.5519100852625463]",sa,relu,True,True,10000000000.0,"[3, 3]",0.001,100
188,188,0.3921351059999978,1.077450674846375,400,10,"[0.9702324061859924, -0.3656469941319789, -0.931004665922418, -0.3207171158837536, -0.5772343739065942, 0.28058707007828154, -0.027160965547396554, 0.12755807993534707, 0.2885568487545098, 0.8066216137899047, 0.8557711220692585, 0.621543880869861, -0.9025948748893922, -0.7698845245449071, -0.8259466125081263, -0.8670113282204421, -0.7201431005508125, 0.2922525079431424, 0.40931934901682787, 0.4652648722967878, 0.061222980235642765, 0.15868809960226815, 0.3958293177507177, -0.26159353303492905, 0.5480568773977055, 0.29495812561461676, 0.5176778816553507, -0.2640473577103368, 0.3724873544055085, -0.25359335510448244, -0.3100382457826272, 0.6952344944996756, 0.5519100852625463]",sa,relu,True,True,10000000000.0,"[3, 3]",0.001,100
189,189,0.3939527199999979,1.0774718819826086,400,10,"[0.9702324061859924, -0.3656469941319789, -0.931004665922418, -0.3207171158837536, -0.5772343739065942, 0.28058707007828154, -0.027160965547396554, 0.12755807993534707, 0.2885568487545098, 0.8066216137899047, 0.8557711220692585, 0.621543880869861, -0.9025948748893922, -0.7698845245449071, -0.8259466125081263, -0.8670113282204421, -0.7201431005508125, 0.2922525079431424, 0.40931934901682787, 0.4652648722967878, 0.061222980235642765, 0.15868809960226815, 0.3958293177507177, -0.26159353303492905, 0.5480568773977055, 0.29495812561461676, 0.5176778816553507, -0.2640473577103368, 0.3724873544055085, -0.25359335510448244, -0.3100382457826272, 0.6952344944996756, 0.5519100852625463]",sa,relu,True,True,10000000000.0,"[3, 3]",0.001,100
190,190,0.3959739739999968,1.0774697231356234,400,10,"[0.9702324061859924, -0.3656469941319789, -0.931004665922418, -0.3207171158837536, -0.5772343739065942, 0.28058707007828154, -0.027160965547396554, 0.12755807993534707, 0.2885568487545098, 0.8066216137899047, 0.8557711220692585, 0.621543880869861, -0.9025948748893922, -0.7698845245449071, -0.8259466125081263, -0.8670113282204421, -0.7201431005508125, 0.2922525079431424, 0.40931934901682787, 0.4652648722967878, 0.061222980235642765, 0.15868809960226815, 0.3958293177507177, -0.26159353303492905, 0.5480568773977055, 0.29495812561461676, 0.5176778816553507, -0.2640473577103368, 0.3724873544055085, -0.25359335510448244, -0.3100382457826272, 0.6952344944996756, 0.5519100852625463]",sa,relu,True,True,10000000000.0,"[3, 3]",0.001,100
191,191,0.3977873559999985,1.0774677925519105,400,10,"[0.9702324061859924, -0.3656469941319789, -0.931004665922418, -0.3207171158837536, -0.5772343739065942, 0.28058707007828154, -0.027160965547396554, 0.12755807993534707, 0.2885568487545098, 0.8066216137899047, 0.8557711220692585, 0.621543880869861, -0.9025948748893922, -0.7698845245449071, -0.8259466125081263, -0.8670113282204421, -0.7201431005508125, 0.2922525079431424, 0.40931934901682787, 0.4652648722967878, 0.061222980235642765, 0.15868809960226815, 0.3958293177507177, -0.26159353303492905, 0.5480568773977055, 0.29495812561461676, 0.5176778816553507, -0.2640473577103368, 0.3724873544055085, -0.25359335510448244, -0.3100382457826272, 0.6952344944996756, 0.5519100852625463]",sa,relu,True,True,10000000000.0,"[3, 3]",0.001,100
192,192,0.3996977969999982,1.077463742737376,400,10,"[0.9702324061859924, -0.3656469941319789, -0.931004665922418, -0.3207171158837536, -0.5772343739065942, 0.28058707007828154, -0.027160965547396554, 0.12755807993534707, 0.2885568487545098, 0.8066216137899047, 0.8557711220692585, 0.621543880869861, -0.9025948748893922, -0.7698845245449071, -0.8259466125081263, -0.8670113282204421, -0.7201431005508125, 0.2922525079431424, 0.40931934901682787, 0.4652648722967878, 0.061222980235642765, 0.15868809960226815, 0.3958293177507177, -0.26159353303492905, 0.5480568773977055, 0.29495812561461676, 0.5176778816553507, -0.2640473577103368, 0.3724873544055085, -0.25359335510448244, -0.3100382457826272, 0.6952344944996756, 0.5519100852625463]",sa,relu,True,True,10000000000.0,"[3, 3]",0.001,100
193,193,0.40146934699999903,1.0775160338222292,400,10,"[0.9702324061859924, -0.3656469941319789, -0.931004665922418, -0.3207171158837536, -0.5772343739065942, 0.28058707007828154, -0.027160965547396554, 0.12755807993534707, 0.2885568487545098, 0.8066216137899047, 0.8557711220692585, 0.621543880869861, -0.9025948748893922, -0.7698845245449071, -0.8259466125081263, -0.8670113282204421, -0.7201431005508125, 0.2922525079431424, 0.40931934901682787, 0.4652648722967878, 0.061222980235642765, 0.15868809960226815, 0.3958293177507177, -0.26159353303492905, 0.5480568773977055, 0.29495812561461676, 0.5176778816553507, -0.2640473577103368, 0.3724873544055085, -0.25359335510448244, -0.3100382457826272, 0.6952344944996756, 0.5519100852625463]",sa,relu,True,True,10000000000.0,"[3, 3]",0.001,100
194,194,0.4035855210000001,1.0775098636841942,400,10,"[0.9702324061859924, -0.3656469941319789, -0.931004665922418, -0.3207171158837536, -0.5772343739065942, 0.28058707007828154, -0.027160965547396554, 0.12755807993534707, 0.2885568487545098, 0.8066216137899047, 0.8557711220692585, 0.621543880869861, -0.9025948748893922, -0.7698845245449071, -0.8259466125081263, -0.8670113282204421, -0.7201431005508125, 0.2922525079431424, 0.40931934901682787, 0.4652648722967878, 0.061222980235642765, 0.15868809960226815, 0.3958293177507177, -0.26159353303492905, 0.5480568773977055, 0.29495812561461676, 0.5176778816553507, -0.2640473577103368, 0.3724873544055085, -0.25359335510448244, -0.3100382457826272, 0.6952344944996756, 0.5519100852625463]",sa,relu,True,True,10000000000.0,"[3, 3]",0.001,100
195,195,0.40677158599999785,1.0775115940452442,400,10,"[0.9702324061859924, -0.3656469941319789, -0.931004665922418, -0.3207171158837536, -0.5772343739065942, 0.28058707007828154, -0.027160965547396554, 0.12755807993534707, 0.2885568487545098, 0.8066216137899047, 0.8557711220692585, 0.621543880869861, -0.9025948748893922, -0.7698845245449071, -0.8259466125081263, -0.8670113282204421, -0.7201431005508125, 0.2922525079431424, 0.40931934901682787, 0.4652648722967878, 0.061222980235642765, 0.15868809960226815, 0.3958293177507177, -0.26159353303492905, 0.5480568773977055, 0.29495812561461676, 0.5176778816553507, -0.2640473577103368, 0.3724873544055085, -0.25359335510448244, -0.3100382457826272, 0.6952344944996756, 0.5519100852625463]",sa,relu,True,True,10000000000.0,"[3, 3]",0.001,100
196,196,0.40936011599999844,1.0774859827158279,400,10,"[0.9702324061859924, -0.3656469941319789, -0.931004665922418, -0.3207171158837536, -0.5772343739065942, 0.28058707007828154, -0.027160965547396554, 0.12755807993534707, 0.2885568487545098, 0.8066216137899047, 0.8557711220692585, 0.621543880869861, -0.9025948748893922, -0.7698845245449071, -0.8259466125081263, -0.8670113282204421, -0.7201431005508125, 0.2922525079431424, 0.40931934901682787, 0.4652648722967878, 0.061222980235642765, 0.15868809960226815, 0.3958293177507177, -0.26159353303492905, 0.5480568773977055, 0.29495812561461676, 0.5176778816553507, -0.2640473577103368, 0.3724873544055085, -0.25359335510448244, -0.3100382457826272, 0.6952344944996756, 0.5519100852625463]",sa,relu,True,True,10000000000.0,"[3, 3]",0.001,100
197,197,0.41313223699999924,1.077546035992267,400,10,"[0.9702324061859924, -0.3656469941319789, -0.931004665922418, -0.3207171158837536, -0.5772343739065942, 0.28058707007828154, -0.027160965547396554, 0.12755807993534707, 0.2885568487545098, 0.8066216137899047, 0.8557711220692585, 0.621543880869861, -0.9025948748893922, -0.7698845245449071, -0.8259466125081263, -0.8670113282204421, -0.7201431005508125, 0.2922525079431424, 0.40931934901682787, 0.4652648722967878, 0.061222980235642765, 0.15868809960226815, 0.3958293177507177, -0.26159353303492905, 0.5480568773977055, 0.29495812561461676, 0.5176778816553507, -0.2640473577103368, 0.3724873544055085, -0.25359335510448244, -0.3100382457826272, 0.6952344944996756, 0.5519100852625463]",sa,relu,True,True,10000000000.0,"[3, 3]",0.001,100
198,198,0.41630843199999745,1.0775522061212057,400,10,"[0.9702324061859924, -0.3656469941319789, -0.931004665922418, -0.3207171158837536, -0.5772343739065942, 0.28058707007828154, -0.027160965547396554, 0.12755807993534707, 0.2885568487545098, 0.8066216137899047, 0.8557711220692585, 0.621543880869861, -0.9025948748893922, -0.7698845245449071, -0.8259466125081263, -0.8670113282204421, -0.7201431005508125, 0.2922525079431424, 0.40931934901682787, 0.4652648722967878, 0.061222980235642765, 0.15868809960226815, 0.3958293177507177, -0.26159353303492905, 0.5480568773977055, 0.29495812561461676, 0.5176778816553507, -0.2640473577103368, 0.3724873544055085, -0.25359335510448244, -0.3100382457826272, 0.6952344944996756, 0.5519100852625463]",sa,relu,True,True,10000000000.0,"[3, 3]",0.001,100
199,199,0.4192680169999967,1.0775660657790687,400,10,"[0.9702324061859924, -0.3656469941319789, -0.931004665922418, -0.3207171158837536, -0.5772343739065942, 0.28058707007828154, -0.027160965547396554, 0.12755807993534707, 0.2885568487545098, 0.8066216137899047, 0.8557711220692585, 0.621543880869861, -0.9025948748893922, -0.7698845245449071, -0.8259466125081263, -0.8670113282204421, -0.7201431005508125, 0.2922525079431424, 0.40931934901682787, 0.4652648722967878, 0.061222980235642765, 0.15868809960226815, 0.3958293177507177, -0.26159353303492905, 0.5480568773977055, 0.29495812561461676, 0.5176778816553507, -0.2640473577103368, 0.3724873544055085, -0.25359335510448244, -0.3100382457826272, 0.6952344944996756, 0.5519100852625463]",sa,relu,True,True,10000000000.0,"[3, 3]",0.001,100
200,200,0.42144013399999736,1.077506011815937,400,10,"[0.9702324061859924, -0.3656469941319789, -0.931004665922418, -0.3207171158837536, -0.5772343739065942, 0.28058707007828154, -0.027160965547396554, 0.12755807993534707, 0.2885568487545098, 0.8066216137899047, 0.8557711220692585, 0.621543880869861, -0.9025948748893922, -0.7698845245449071, -0.8259466125081263, -0.8670113282204421, -0.7201431005508125, 0.2922525079431424, 0.40931934901682787, 0.4652648722967878, 0.061222980235642765, 0.15868809960226815, 0.3958293177507177, -0.26159353303492905, 0.5480568773977055, 0.29495812561461676, 0.5176778816553507, -0.2640473577103368, 0.3724873544055085, -0.25359335510448244, -0.3100382457826272, 0.6952344944996756, 0.5519100852625463]",sa,relu,True,True,10000000000.0,"[3, 3]",0.001,100
201,201,0.4249790409999967,1.077497491193384,400,10,"[0.9702324061859924, -0.3656469941319789, -0.931004665922418, -0.3207171158837536, -0.5772343739065942, 0.28058707007828154, -0.027160965547396554, 0.12755807993534707, 0.2885568487545098, 0.8066216137899047, 0.8557711220692585, 0.621543880869861, -0.9025948748893922, -0.7698845245449071, -0.8259466125081263, -0.8670113282204421, -0.7201431005508125, 0.2922525079431424, 0.40931934901682787, 0.4652648722967878, 0.061222980235642765, 0.15868809960226815, 0.3958293177507177, -0.26159353303492905, 0.5480568773977055, 0.29495812561461676, 0.5176778816553507, -0.2640473577103368, 0.3724873544055085, -0.25359335510448244, -0.3100382457826272, 0.6952344944996756, 0.5519100852625463]",sa,relu,True,True,10000000000.0,"[3, 3]",0.001,100
202,202,0.42800531899999683,1.0774927224087667,400,10,"[0.9702324061859924, -0.3656469941319789, -0.931004665922418, -0.3207171158837536, -0.5772343739065942, 0.28058707007828154, -0.027160965547396554, 0.12755807993534707, 0.2885568487545098, 0.8066216137899047, 0.8557711220692585, 0.621543880869861, -0.9025948748893922, -0.7698845245449071, -0.8259466125081263, -0.8670113282204421, -0.7201431005508125, 0.2922525079431424, 0.40931934901682787, 0.4652648722967878, 0.061222980235642765, 0.15868809960226815, 0.3958293177507177, -0.26159353303492905, 0.5480568773977055, 0.29495812561461676, 0.5176778816553507, -0.2640473577103368, 0.3724873544055085, -0.25359335510448244, -0.3100382457826272, 0.6952344944996756, 0.5519100852625463]",sa,relu,True,True,10000000000.0,"[3, 3]",0.001,100
203,203,0.43088219699999897,1.0774988969113963,400,10,"[0.9702324061859924, -0.3656469941319789, -0.931004665922418, -0.3207171158837536, -0.5772343739065942, 0.28058707007828154, -0.027160965547396554, 0.12755807993534707, 0.2885568487545098, 0.8066216137899047, 0.8557711220692585, 0.621543880869861, -0.9025948748893922, -0.7698845245449071, -0.8259466125081263, -0.8670113282204421, -0.7201431005508125, 0.2922525079431424, 0.40931934901682787, 0.4652648722967878, 0.061222980235642765, 0.15868809960226815, 0.3958293177507177, -0.26159353303492905, 0.5480568773977055, 0.29495812561461676, 0.5176778816553507, -0.2640473577103368, 0.3724873544055085, -0.25359335510448244, -0.3100382457826272, 0.6952344944996756, 0.5519100852625463]",sa,relu,True,True,10000000000.0,"[3, 3]",0.001,100
204,204,0.43410270599999734,1.0774775912481673,400,10,"[0.9702324061859924, -0.3656469941319789, -0.931004665922418, -0.3207171158837536, -0.5772343739065942, 0.28058707007828154, -0.027160965547396554, 0.12755807993534707, 0.2885568487545098, 0.8066216137899047, 0.8557711220692585, 0.621543880869861, -0.9025948748893922, -0.7698845245449071, -0.8259466125081263, -0.8670113282204421, -0.7201431005508125, 0.2922525079431424, 0.40931934901682787, 0.4652648722967878, 0.061222980235642765, 0.15868809960226815, 0.3958293177507177, -0.26159353303492905, 0.5480568773977055, 0.29495812561461676, 0.5176778816553507, -0.2640473577103368, 0.3724873544055085, -0.25359335510448244, -0.3100382457826272, 0.6952344944996756, 0.5519100852625463]",sa,relu,True,True,10000000000.0,"[3, 3]",0.001,100
205,205,0.43694031999999794,1.0774694503782571,400,10,"[0.9702324061859924, -0.3656469941319789, -0.931004665922418, -0.3207171158837536, -0.5772343739065942, 0.28058707007828154, -0.027160965547396554, 0.12755807993534707, 0.2885568487545098, 0.8066216137899047, 0.8557711220692585, 0.621543880869861, -0.9025948748893922, -0.7698845245449071, -0.8259466125081263, -0.8670113282204421, -0.7201431005508125, 0.2922525079431424, 0.40931934901682787, 0.4652648722967878, 0.061222980235642765, 0.15868809960226815, 0.3958293177507177, -0.26159353303492905, 0.5480568773977055, 0.29495812561461676, 0.5176778816553507, -0.2640473577103368, 0.3724873544055085, -0.25359335510448244, -0.3100382457826272, 0.6952344944996756, 0.5519100852625463]",sa,relu,True,True,10000000000.0,"[3, 3]",0.001,100
206,206,0.4388196459999989,1.0774427468649705,400,10,"[0.9702324061859924, -0.3656469941319789, -0.931004665922418, -0.3207171158837536, -0.5772343739065942, 0.28058707007828154, -0.027160965547396554, 0.12755807993534707, 0.2885568487545098, 0.8066216137899047, 0.8557711220692585, 0.621543880869861, -0.9025948748893922, -0.7698845245449071, -0.8259466125081263, -0.8670113282204421, -0.7201431005508125, 0.2922525079431424, 0.40931934901682787, 0.4652648722967878, 0.061222980235642765, 0.15868809960226815, 0.3958293177507177, -0.26159353303492905, 0.5480568773977055, 0.29495812561461676, 0.5176778816553507, -0.2640473577103368, 0.3724873544055085, -0.25359335510448244, -0.3100382457826272, 0.6952344944996756, 0.5519100852625463]",sa,relu,True,True,10000000000.0,"[3, 3]",0.001,100
207,207,0.44078510199999954,1.077442625078698,400,10,"[0.9702324061859924, -0.3656469941319789, -0.931004665922418, -0.3207171158837536, -0.5772343739065942, 0.28058707007828154, -0.027160965547396554, 0.12755807993534707, 0.2885568487545098, 0.8066216137899047, 0.8557711220692585, 0.621543880869861, -0.9025948748893922, -0.7698845245449071, -0.8259466125081263, -0.8670113282204421, -0.7201431005508125, 0.2922525079431424, 0.40931934901682787, 0.4652648722967878, 0.061222980235642765, 0.15868809960226815, 0.3958293177507177, -0.26159353303492905, 0.5480568773977055, 0.29495812561461676, 0.5176778816553507, -0.2640473577103368, 0.3724873544055085, -0.25359335510448244, -0.3100382457826272, 0.6952344944996756, 0.5519100852625463]",sa,relu,True,True,10000000000.0,"[3, 3]",0.001,100
208,208,0.44253254299999867,1.0774407153521968,400,10,"[0.9702324061859924, -0.3656469941319789, -0.931004665922418, -0.3207171158837536, -0.5772343739065942, 0.28058707007828154, -0.027160965547396554, 0.12755807993534707, 0.2885568487545098, 0.8066216137899047, 0.8557711220692585, 0.621543880869861, -0.9025948748893922, -0.7698845245449071, -0.8259466125081263, -0.8670113282204421, -0.7201431005508125, 0.2922525079431424, 0.40931934901682787, 0.4652648722967878, 0.061222980235642765, 0.15868809960226815, 0.3958293177507177, -0.26159353303492905, 0.5480568773977055, 0.29495812561461676, 0.5176778816553507, -0.2640473577103368, 0.3724873544055085, -0.25359335510448244, -0.3100382457826272, 0.6952344944996756, 0.5519100852625463]",sa,relu,True,True,10000000000.0,"[3, 3]",0.001,100
209,209,0.44441132599999733,1.0774405956739135,400,10,"[0.9702324061859924, -0.3656469941319789, -0.931004665922418, -0.3207171158837536, -0.5772343739065942, 0.28058707007828154, -0.027160965547396554, 0.12755807993534707, 0.2885568487545098, 0.8066216137899047, 0.8557711220692585, 0.621543880869861, -0.9025948748893922, -0.7698845245449071, -0.8259466125081263, -0.8670113282204421, -0.7201431005508125, 0.2922525079431424, 0.40931934901682787, 0.4652648722967878, 0.061222980235642765, 0.15868809960226815, 0.3958293177507177, -0.26159353303492905, 0.5480568773977055, 0.29495812561461676, 0.5176778816553507, -0.2640473577103368, 0.3724873544055085, -0.25359335510448244, -0.3100382457826272, 0.6952344944996756, 0.5519100852625463]",sa,relu,True,True,10000000000.0,"[3, 3]",0.001,100
210,210,0.446696352,1.0774618151696695,400,10,"[0.9702324061859924, -0.3656469941319789, -0.931004665922418, -0.3207171158837536, -0.5772343739065942, 0.28058707007828154, -0.027160965547396554, 0.12755807993534707, 0.2885568487545098, 0.8066216137899047, 0.8557711220692585, 0.621543880869861, -0.9025948748893922, -0.7698845245449071, -0.8259466125081263, -0.8670113282204421, -0.7201431005508125, 0.2922525079431424, 0.40931934901682787, 0.4652648722967878, 0.061222980235642765, 0.15868809960226815, 0.3958293177507177, -0.26159353303492905, 0.5480568773977055, 0.29495812561461676, 0.5176778816553507, -0.2640473577103368, 0.3724873544055085, -0.25359335510448244, -0.3100382457826272, 0.6952344944996756, 0.5519100852625463]",sa,relu,True,True,10000000000.0,"[3, 3]",0.001,100
211,211,0.44946910199999834,1.0774613679118266,400,10,"[0.9702324061859924, -0.3656469941319789, -0.931004665922418, -0.3207171158837536, -0.5772343739065942, 0.28058707007828154, -0.027160965547396554, 0.12755807993534707, 0.2885568487545098, 0.8066216137899047, 0.8557711220692585, 0.621543880869861, -0.9025948748893922, -0.7698845245449071, -0.8259466125081263, -0.8670113282204421, -0.7201431005508125, 0.2922525079431424, 0.40931934901682787, 0.4652648722967878, 0.061222980235642765, 0.15868809960226815, 0.3958293177507177, -0.26159353303492905, 0.5480568773977055, 0.29495812561461676, 0.5176778816553507, -0.2640473577103368, 0.3724873544055085, -0.25359335510448244, -0.3100382457826272, 0.6952344944996756, 0.5519100852625463]",sa,relu,True,True,10000000000.0,"[3, 3]",0.001,100
212,212,0.4514618509999977,1.077461579138084,400,10,"[0.9702324061859924, -0.3656469941319789, -0.931004665922418, -0.3207171158837536, -0.5772343739065942, 0.28058707007828154, -0.027160965547396554, 0.12755807993534707, 0.2885568487545098, 0.8066216137899047, 0.8557711220692585, 0.621543880869861, -0.9025948748893922, -0.7698845245449071, -0.8259466125081263, -0.8670113282204421, -0.7201431005508125, 0.2922525079431424, 0.40931934901682787, 0.4652648722967878, 0.061222980235642765, 0.15868809960226815, 0.3958293177507177, -0.26159353303492905, 0.5480568773977055, 0.29495812561461676, 0.5176778816553507, -0.2640473577103368, 0.3724873544055085, -0.25359335510448244, -0.3100382457826272, 0.6952344944996756, 0.5519100852625463]",sa,relu,True,True,10000000000.0,"[3, 3]",0.001,100
213,213,0.4532966399999978,1.077459680278545,400,10,"[0.9702324061859924, -0.3656469941319789, -0.931004665922418, -0.3207171158837536, -0.5772343739065942, 0.28058707007828154, -0.027160965547396554, 0.12755807993534707, 0.2885568487545098, 0.8066216137899047, 0.8557711220692585, 0.621543880869861, -0.9025948748893922, -0.7698845245449071, -0.8259466125081263, -0.8670113282204421, -0.7201431005508125, 0.2922525079431424, 0.40931934901682787, 0.4652648722967878, 0.061222980235642765, 0.15868809960226815, 0.3958293177507177, -0.26159353303492905, 0.5480568773977055, 0.29495812561461676, 0.5176778816553507, -0.2640473577103368, 0.3724873544055085, -0.25359335510448244, -0.3100382457826272, 0.6952344944996756, 0.5519100852625463]",sa,relu,True,True,10000000000.0,"[3, 3]",0.001,100
214,214,0.4552151319999993,1.0774340737457861,400,10,"[0.9702324061859924, -0.3656469941319789, -0.931004665922418, -0.3207171158837536, -0.5772343739065942, 0.28058707007828154, -0.027160965547396554, 0.12755807993534707, 0.2885568487545098, 0.8066216137899047, 0.8557711220692585, 0.621543880869861, -0.9025948748893922, -0.7698845245449071, -0.8259466125081263, -0.8670113282204421, -0.7201431005508125, 0.2922525079431424, 0.40931934901682787, 0.4652648722967878, 0.061222980235642765, 0.15868809960226815, 0.3958293177507177, -0.26159353303492905, 0.5480568773977055, 0.29495812561461676, 0.5176778816553507, -0.2640473577103368, 0.3724873544055085, -0.25359335510448244, -0.3100382457826272, 0.6952344944996756, 0.5519100852625463]",sa,relu,True,True,10000000000.0,"[3, 3]",0.001,100
215,215,0.4572312229999973,1.0774117326136479,400,10,"[0.9702324061859924, -0.3656469941319789, -0.931004665922418, -0.3207171158837536, -0.5772343739065942, 0.28058707007828154, -0.027160965547396554, 0.12755807993534707, 0.2885568487545098, 0.8066216137899047, 0.8557711220692585, 0.621543880869861, -0.9025948748893922, -0.7698845245449071, -0.8259466125081263, -0.8670113282204421, -0.7201431005508125, 0.2922525079431424, 0.40931934901682787, 0.4652648722967878, 0.061222980235642765, 0.15868809960226815, 0.3958293177507177, -0.26159353303492905, 0.5480568773977055, 0.29495812561461676, 0.5176778816553507, -0.2640473577103368, 0.3724873544055085, -0.25359335510448244, -0.3100382457826272, 0.6952344944996756, 0.5519100852625463]",sa,relu,True,True,10000000000.0,"[3, 3]",0.001,100
216,216,0.45952312100000015,1.0774045652707434,400,10,"[0.9702324061859924, -0.3656469941319789, -0.931004665922418, -0.3207171158837536, -0.5772343739065942, 0.28058707007828154, -0.027160965547396554, 0.12755807993534707, 0.2885568487545098, 0.8066216137899047, 0.8557711220692585, 0.621543880869861, -0.9025948748893922, -0.7698845245449071, -0.8259466125081263, -0.8670113282204421, -0.7201431005508125, 0.2922525079431424, 0.40931934901682787, 0.4652648722967878, 0.061222980235642765, 0.15868809960226815, 0.3958293177507177, -0.26159353303492905, 0.5480568773977055, 0.29495812561461676, 0.5176778816553507, -0.2640473577103368, 0.3724873544055085, -0.25359335510448244, -0.3100382457826272, 0.6952344944996756, 0.5519100852625463]",sa,relu,True,True,10000000000.0,"[3, 3]",0.001,100
217,217,0.4617818189999987,1.0774064637169152,400,10,"[0.9702324061859924, -0.3656469941319789, -0.931004665922418, -0.3207171158837536, -0.5772343739065942, 0.28058707007828154, -0.027160965547396554, 0.12755807993534707, 0.2885568487545098, 0.8066216137899047, 0.8557711220692585, 0.621543880869861, -0.9025948748893922, -0.7698845245449071, -0.8259466125081263, -0.8670113282204421, -0.7201431005508125, 0.2922525079431424, 0.40931934901682787, 0.4652648722967878, 0.061222980235642765, 0.15868809960226815, 0.3958293177507177, -0.26159353303492905, 0.5480568773977055, 0.29495812561461676, 0.5176778816553507, -0.2640473577103368, 0.3724873544055085, -0.25359335510448244, -0.3100382457826272, 0.6952344944996756, 0.5519100852625463]",sa,relu,True,True,10000000000.0,"[3, 3]",0.001,100
