Iteration,Fitness,Time,State,schedule,Temperature,run_number
1,23.0,0.0007161980000063295,"[0 1 1 0 1 1 1 1 1 1 1 0 0 1 0 0 0 0 0 1 0 1 1 0 0 1 1 1 1 0 1 0 0 0 1 1 0
 1 1 0 0 1 0 1 1 1 1 1 0 1]",150,150,0
2,25.0,0.0011832540000042968,"[0 1 1 0 1 1 1 1 1 1 1 0 0 1 0 0 0 0 0 1 0 1 1 0 0 1 1 1 1 0 1 0 1 0 1 1 0
 1 1 0 0 1 0 1 1 1 1 1 0 1]",150,150,0
4,23.0,0.0020284810000035236,"[0 1 1 0 1 1 1 1 1 1 1 0 0 1 0 0 0 0 0 1 0 1 1 1 0 1 1 1 1 0 1 1 1 0 1 1 0
 1 1 0 0 1 0 1 1 1 1 1 0 1]",150,150,0
8,24.0,0.003354287000000511,"[1 1 1 0 1 0 1 1 1 1 1 1 0 1 0 0 0 0 0 1 0 1 1 1 0 1 1 1 0 0 1 1 1 0 1 1 0
 1 1 0 0 1 0 1 1 1 1 1 0 1]",150,150,0
16,28.0,0.005828934000000174,"[1 1 1 0 0 0 1 1 1 1 1 1 0 1 0 1 0 1 0 1 0 1 1 1 0 1 1 1 0 0 1 0 1 0 1 0 0
 1 0 0 0 1 0 1 1 1 1 1 0 1]",150,150,0
32,29.0,0.010615072000000225,"[1 1 1 0 1 1 0 1 1 1 1 0 0 1 0 1 0 1 0 1 1 0 1 0 0 1 1 0 0 0 1 0 1 0 1 0 0
 1 0 0 1 0 1 1 1 1 1 1 1 0]",150,150,0
64,28.0,0.020917965000002425,"[0 0 1 0 0 1 0 1 0 1 0 1 0 0 0 1 0 1 1 0 0 0 0 1 1 1 0 1 0 1 0 0 1 0 0 0 1
 1 1 1 0 0 1 0 0 1 1 1 1 0]",150,150,0
128,21.0,0.040755852000003756,"[0 0 1 0 0 0 1 0 0 0 1 0 1 0 0 0 0 1 1 1 0 0 1 0 1 1 0 0 0 0 0 0 1 1 1 0 0
 0 0 0 0 1 1 0 1 1 0 0 0 1]",150,150,0
256,27.0,0.0796644630000003,"[0 0 0 1 1 1 0 1 0 0 0 0 0 0 1 0 1 1 1 0 1 1 0 0 1 0 0 0 1 1 1 0 1 0 1 1 0
 1 0 1 1 0 0 0 1 1 0 1 0 1]",150,150,0
512,35.0,0.1539054760000056,"[1 1 0 1 0 1 0 1 0 1 1 0 1 0 0 0 1 0 0 0 1 1 1 0 1 0 1 0 0 0 1 0 1 1 0 0 1
 0 1 0 1 0 1 0 1 0 1 1 0 0]",150,150,0
1024,43.0,0.2914913510000048,"[1 0 1 1 0 1 0 1 0 0 1 0 1 1 0 1 0 1 0 1 0 1 1 0 1 0 1 0 0 1 0 0 1 0 1 0 1
 0 1 0 1 0 1 0 1 0 1 0 1 0]",150,150,0
2048,47.0,0.584444358000006,"[1 0 1 1 0 1 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1
 0 1 0 1 0 1 0 1 0 1 0 1 0]",150,150,0
4096,49.0,1.041851949000005,"[1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1
 0 1 0 1 0 1 0 1 0 1 0 1 0]",150,150,0
8192,49.0,1.041851949000005,"[1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1
 0 1 0 1 0 1 0 1 0 1 0 1 0]",150,150,0
0,25.0,0.0003355730000009771,"[0 1 1 0 1 1 1 1 1 1 1 0 0 1 0 0 0 0 0 1 0 1 1 0 0 1 1 1 1 0 1 0 1 0 1 1 0
 1 1 0 0 1 0 1 1 1 1 1 0 1]",250,250,0
1,23.0,0.0008408950000031723,"[0 1 1 0 1 1 1 1 1 1 1 0 0 1 0 0 0 0 0 1 0 1 1 0 0 1 1 1 1 0 1 0 0 0 1 1 0
 1 1 0 0 1 0 1 1 1 1 1 0 1]",250,250,0
2,25.0,0.0012957520000043132,"[0 1 1 0 1 1 1 1 1 1 1 0 0 1 0 0 0 0 0 1 0 1 1 0 0 1 1 1 1 0 1 0 1 0 1 1 0
 1 1 0 0 1 0 1 1 1 1 1 0 1]",250,250,0
4,23.0,0.0021043750000018235,"[0 1 1 0 1 1 1 1 1 1 1 0 0 1 0 0 0 0 0 1 0 1 1 1 0 1 1 1 1 0 1 1 1 0 1 1 0
 1 1 0 0 1 0 1 1 1 1 1 0 1]",250,250,0
8,24.0,0.0034294180000031815,"[1 1 1 0 1 0 1 1 1 1 1 1 0 1 0 0 0 0 0 1 0 1 1 1 0 1 1 1 0 0 1 1 1 0 1 1 0
 1 1 0 0 1 0 1 1 1 1 1 0 1]",250,250,0
16,28.0,0.006056156000006752,"[1 1 1 0 0 0 1 1 1 1 1 1 0 1 0 1 0 1 0 1 0 1 1 1 0 1 1 1 0 0 1 0 1 0 1 0 0
 1 0 0 0 1 0 1 1 1 1 1 0 1]",250,250,0
32,29.0,0.010769123000002878,"[1 1 1 0 1 1 0 1 1 1 1 0 0 1 0 1 0 1 0 1 1 0 1 0 0 1 1 0 0 0 1 0 1 0 1 0 0
 1 0 0 1 0 1 1 1 1 1 1 1 0]",250,250,0
64,28.0,0.020629940000006286,"[0 0 1 0 0 1 0 1 0 1 0 1 0 0 0 1 0 1 1 0 0 0 0 1 1 1 0 1 0 1 0 0 1 0 0 0 1
 1 1 1 0 0 1 0 0 1 1 1 1 0]",250,250,0
128,21.0,0.03960756700000445,"[0 0 1 0 0 0 1 0 0 0 1 0 1 0 0 0 0 1 1 1 0 0 1 0 1 1 0 0 0 0 0 0 1 1 1 0 0
 0 0 0 0 1 1 0 1 1 0 0 0 1]",250,250,0
256,28.0,0.07836164900000142,"[1 0 0 1 1 1 0 1 1 0 0 0 1 0 1 0 1 1 1 0 1 1 1 0 1 0 1 1 1 1 1 0 1 0 0 1 0
 1 0 1 1 1 0 0 1 1 1 1 0 1]",250,250,0
512,34.0,0.1573845870000028,"[0 1 0 1 0 1 1 1 0 0 0 0 1 0 1 0 1 0 1 0 1 0 1 1 0 0 1 0 1 1 1 0 1 0 1 1 0
 0 1 0 0 1 1 0 1 0 0 0 1 0]",250,250,0
1024,46.0,0.2928772150000043,"[0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1 0 1 0 0 1
 0 1 0 1 0 1 0 1 0 1 0 1 0]",250,250,0
2048,48.0,0.5873443680000037,"[0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1
 0 1 0 1 0 1 0 1 0 1 0 1 0]",250,250,0
4096,48.0,1.3483278990000045,"[0 1 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1
 0 1 0 1 0 1 0 1 0 1 0 1 0]",250,250,0
8192,48.0,3.6740515720000033,"[0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1 0 1 0 1 0 1 0 1 0 1
 0 1 0 1 0 1 0 1 0 1 0 1 0]",250,250,0
0,25.0,0.00020439000000038732,"[0 1 1 0 1 1 1 1 1 1 1 0 0 1 0 0 0 0 0 1 0 1 1 0 0 1 1 1 1 0 1 0 1 0 1 1 0
 1 1 0 0 1 0 1 1 1 1 1 0 1]",300,300,0
1,23.0,0.0008415950000042471,"[0 1 1 0 1 1 1 1 1 1 1 0 0 1 0 0 0 0 0 1 0 1 1 0 0 1 1 1 1 0 1 0 0 0 1 1 0
 1 1 0 0 1 0 1 1 1 1 1 0 1]",300,300,0
2,25.0,0.0013147660000001338,"[0 1 1 0 1 1 1 1 1 1 1 0 0 1 0 0 0 0 0 1 0 1 1 0 0 1 1 1 1 0 1 0 1 0 1 1 0
 1 1 0 0 1 0 1 1 1 1 1 0 1]",300,300,0
4,23.0,0.002086378000001332,"[0 1 1 0 1 1 1 1 1 1 1 0 0 1 0 0 0 0 0 1 0 1 1 1 0 1 1 1 1 0 1 1 1 0 1 1 0
 1 1 0 0 1 0 1 1 1 1 1 0 1]",300,300,0
8,24.0,0.003666121999998495,"[1 1 1 0 1 0 1 1 1 1 1 1 0 1 0 0 0 0 0 1 0 1 1 1 0 1 1 1 0 0 1 1 1 0 1 1 0
 1 1 0 0 1 0 1 1 1 1 1 0 1]",300,300,0
16,28.0,0.006201791000002288,"[1 1 1 0 0 0 1 1 1 1 1 1 0 1 0 1 0 1 0 1 0 1 1 1 0 1 1 1 0 0 1 0 1 0 1 0 0
 1 0 0 0 1 0 1 1 1 1 1 0 1]",300,300,0
32,29.0,0.011634354000001679,"[1 1 1 0 1 1 0 1 1 1 1 0 0 1 0 1 0 1 0 1 1 0 1 0 0 1 1 0 0 0 1 0 1 0 1 0 0
 1 0 0 1 0 1 1 1 1 1 1 1 0]",300,300,0
64,28.0,0.02218296200000225,"[0 0 1 0 0 1 0 1 0 1 0 1 0 0 0 1 0 1 1 0 0 0 0 1 1 1 0 1 0 1 0 0 1 0 0 0 1
 1 1 1 0 0 1 0 0 1 1 1 1 0]",300,300,0
128,23.0,0.04695581100000368,"[0 0 1 0 0 0 0 1 0 1 1 0 0 0 0 0 0 1 1 1 0 0 1 1 1 0 0 1 0 0 1 0 1 0 0 0 0
 0 1 1 0 0 1 0 1 1 1 1 0 1]",300,300,0
256,25.0,0.08959921699999995,"[0 0 1 1 1 0 0 1 1 1 1 1 1 1 0 1 0 0 1 0 0 1 0 1 1 1 1 1 0 1 0 1 1 0 0 0 0
 1 0 0 1 0 1 0 1 1 1 0 1 1]",300,300,0
512,34.0,0.17627709100000288,"[0 1 0 1 0 1 0 1 0 1 0 1 0 0 0 1 0 1 0 0 1 0 1 0 1 1 1 0 0 1 0 1 1 1 1 0 0
 1 0 1 1 0 0 0 1 1 0 0 1 0]",300,300,0
1024,44.0,0.3255575929999992,"[0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1 1 0 1
 0 1 0 1 1 0 1 0 1 0 0 1 0]",300,300,0
2048,47.0,0.6615564539999994,"[0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1
 0 1 0 1 0 1 0 1 1 0 1 0 1]",300,300,0
4096,48.0,1.434255247000003,"[0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1
 0 1 0 1 0 1 0 1 0 1 0 1 0]",300,300,0
8192,49.0,3.281061215000001,"[1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1
 0 1 0 1 0 1 0 1 0 1 0 1 0]",300,300,0
0,21.0,0.0002407220000009147,"[1 1 0 0 1 1 1 1 1 0 0 1 0 1 1 0 0 1 0 0 0 1 0 0 1 0 0 0 1 0 0 0 1 1 1 1 1
 0 0 0 1 1 1 1 1 1 0 1 1 0]",1,1,1
1,19.0,0.0008473410000036097,"[1 1 0 0 1 1 1 1 1 0 0 1 0 1 1 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0 0 1 1 1 1 1
 0 0 0 1 1 1 1 1 1 0 1 1 0]",1,1,1
2,19.0,0.0013206970000041451,"[1 1 0 0 1 1 1 1 1 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0 0 1 1 1 1 1
 0 0 0 1 1 1 1 1 1 0 1 1 0]",1,1,1
4,21.0,0.002078650999997933,"[1 1 0 0 1 1 1 1 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0 0 1 1 1 1 1
 0 0 0 1 1 0 1 1 1 0 1 1 0]",1,1,1
8,23.0,0.0034017380000008757,"[1 1 0 1 0 1 1 1 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0 0 1 1 1 1 1
 0 0 0 1 1 0 1 1 1 0 1 1 0]",1,1,1
