Iteration,Fitness,Time,State,pop_size,keep_pct,Population Size,Keep Percent,run_number
64,1085.0,75.78394948200003,"[4. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 1. 4. 4. 4. 2. 4. 0.
 3. 4. 4. 0. 4. 4. 4. 4. 0. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",3000,0.2,3000,0.2,0
128,1085.0,154.65173608799523,"[4. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 1. 4. 4. 4. 2. 4. 0.
 3. 4. 4. 0. 4. 4. 4. 4. 0. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",3000,0.2,3000,0.2,0
256,1085.0,315.53582299999835,"[4. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 1. 4. 4. 4. 2. 4. 0.
 3. 4. 4. 0. 4. 4. 4. 4. 0. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",3000,0.2,3000,0.2,0
512,1085.0,631.574974487994,"[4. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 1. 4. 4. 4. 2. 4. 0.
 3. 4. 4. 0. 4. 4. 4. 4. 0. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",3000,0.2,3000,0.2,0
1024,1085.0,1283.6882002019993,"[4. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 1. 4. 4. 4. 2. 4. 0.
 3. 4. 4. 0. 4. 4. 4. 4. 0. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",3000,0.2,3000,0.2,0
2048,1085.0,2553.6899140769965,"[4. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 1. 4. 4. 4. 2. 4. 0.
 3. 4. 4. 0. 4. 4. 4. 4. 0. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",3000,0.2,3000,0.2,0
4096,1085.0,5078.108104986997,"[4. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 1. 4. 4. 4. 2. 4. 0.
 3. 4. 4. 0. 4. 4. 4. 4. 0. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",3000,0.2,3000,0.2,0
8192,1085.0,6196.593990885995,"[4. 4. 4. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 1. 4. 4. 4. 2. 4. 0.
 3. 4. 4. 0. 4. 4. 4. 4. 0. 4. 4. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4.
 4. 4.]",3000,0.2,3000,0.2,0
0,587.0,0.008021251000172924,"[3 4 0 1 3 0 0 1 4 4 1 2 4 2 4 3 4 2 4 2 4 1 1 0 1 1 1 1 0 4 1 0 0 3 2 1 0
 3 1 1 3 4 0 1 3 4 2 4 0 3]",200,0.2,200,0.2,1
1,799.0,0.9575253829971189,"[2. 4. 1. 4. 4. 2. 3. 0. 3. 0. 1. 2. 0. 2. 4. 2. 4. 0. 4. 4. 4. 0. 2. 2.
 4. 0. 4. 1. 3. 1. 4. 1. 1. 4. 4. 4. 4. 3. 1. 1. 4. 2. 4. 3. 4. 3. 3. 3.
 3. 2.]",200,0.2,200,0.2,1
2,897.0,1.902873211001861,"[0. 3. 2. 3. 1. 4. 4. 1. 4. 4. 4. 4. 4. 1. 4. 4. 3. 3. 4. 3. 3. 0. 0. 0.
 4. 3. 4. 1. 4. 3. 3. 4. 3. 4. 3. 2. 4. 2. 4. 2. 4. 3. 2. 2. 3. 1. 3. 4.
 3. 4.]",200,0.2,200,0.2,1
4,976.0,3.805182033996971,"[2. 3. 4. 4. 3. 4. 4. 1. 4. 2. 2. 4. 4. 4. 4. 4. 3. 3. 3. 4. 4. 3. 3. 0.
 4. 3. 4. 1. 4. 3. 3. 4. 4. 1. 4. 4. 4. 0. 4. 4. 2. 3. 4. 4. 4. 1. 2. 4.
 4. 4.]",200,0.2,200,0.2,1
8,1033.0,7.5747008089965675,"[2. 4. 4. 4. 3. 4. 3. 0. 4. 3. 4. 4. 4. 4. 3. 4. 4. 4. 4. 4. 3. 2. 3. 0.
 1. 4. 4. 1. 4. 3. 3. 2. 4. 3. 4. 4. 4. 1. 4. 4. 4. 3. 4. 4. 4. 3. 3. 4.
 4. 4.]",200,0.2,200,0.2,1
16,1058.0,15.074532439000905,"[2. 4. 4. 4. 3. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 3. 2. 3. 0.
 1. 4. 4. 0. 4. 3. 4. 2. 4. 3. 4. 4. 4. 1. 4. 4. 4. 3. 4. 4. 4. 3. 4. 4.
 4. 4.]",200,0.2,200,0.2,1
32,1058.0,30.05600506799965,"[2. 4. 4. 4. 3. 4. 4. 0. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 4. 3. 2. 3. 0.
 1. 4. 4. 0. 4. 3. 4. 2. 4. 3. 4. 4. 4. 1. 4. 4. 4. 3. 4. 4. 4. 3. 4. 4.
 4. 4.]",200,0.2,200,0.2,1
