Iteration,Fitness,Time,State,schedule,Temperature,run_number
1024,75.0,0.10692005399999971,"[1 1 1 1 1 1 0 0 1 0 1 1 1 1 0 0 1 1 0 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0]",10,10,3
2048,94.0,0.282938424000001,"[1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0]",10,10,3
4096,94.0,0.8439436820000008,"[1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0]",10,10,3
8192,94.0,1.9453074909999994,"[1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0]",10,10,3
0,0.0,0.00013544499999973425,"[0 0 1 1 1 0 1 0 0 1 0 0 1 1 0 1 1 1 0 0 0 0 0 0 0 0 1 0 1 1 1 1 0 1 0 0 0
 0 1 0 0 1 0 0 1 0 0 1 0 1]",10,10,4
1,0.0,0.0006112469999983716,"[0 0 1 1 1 0 1 0 0 1 0 0 1 1 0 1 1 1 0 0 0 0 0 0 0 0 1 0 1 1 1 1 0 0 0 0 0
 0 1 0 0 1 0 0 1 0 0 1 0 1]",10,10,4
2,0.0,0.0010563159999996685,"[0 0 1 1 1 0 1 0 0 1 0 0 1 1 0 1 1 1 0 0 0 0 0 0 0 0 1 0 1 1 1 1 0 0 0 0 0
 0 1 0 0 1 0 0 1 1 0 1 0 1]",10,10,4
4,0.0,0.00158914599999882,"[0 0 1 1 1 0 1 0 0 1 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 1 1 1 0 0 0 0 0
 0 1 0 0 1 0 0 1 1 0 1 0 1]",10,10,4
8,0.0,0.0023454299999983164,"[0 0 1 1 1 0 1 0 0 1 0 1 1 1 0 0 1 0 0 0 0 0 0 0 0 1 1 0 1 1 0 1 0 0 0 0 0
 0 1 0 0 1 0 0 1 1 0 1 1 1]",10,10,4
16,0.0,0.003731814,"[0 0 1 1 1 0 0 0 0 1 0 1 1 1 0 1 1 0 1 0 0 0 0 0 0 1 1 0 1 1 0 1 0 0 0 0 0
 1 1 1 0 1 1 1 1 1 0 1 0 1]",10,10,4
32,0.0,0.005502066999998334,"[0 0 1 0 1 0 1 1 1 0 0 1 1 0 0 0 1 0 1 0 0 0 0 0 0 1 1 0 1 1 0 1 1 1 0 0 0
 1 1 1 0 1 0 1 1 1 0 1 0 1]",10,10,4
64,2.0,0.008738396999998344,"[0 0 0 0 0 1 1 1 1 0 1 1 0 0 0 1 1 1 1 0 1 0 0 1 1 1 0 0 0 0 1 0 1 1 1 0 0
 1 1 1 1 0 0 1 1 1 1 1 0 0]",10,10,4
128,4.0,0.014694400999999857,"[1 1 1 1 0 1 1 1 0 0 1 0 1 1 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 1 0 1 1 1 1 0
 1 0 1 1 1 0 0 0 1 1 0 1 0]",10,10,4
256,9.0,0.025586538999998965,"[1 1 1 1 1 1 1 1 1 0 1 0 0 0 0 1 1 1 1 1 1 1 0 0 0 1 0 0 1 1 0 0 0 0 0 0 1
 0 0 0 0 0 1 0 1 1 0 0 0 1]",10,10,4
512,65.0,0.05268678099999846,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 0 1 0 0 1 1 0 0 0 1 0 0 1 1 0 0 1 1
 0 1 0 1 1 0 0 0 0 0 0 0 0]",10,10,4
1024,94.0,0.11023624099999907,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 0 0 0 0 0 0]",10,10,4
2048,94.0,0.2323370029999996,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 0 0 0 0 0 0]",10,10,4
4096,94.0,0.6398050769999983,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 0 0 0 0 0 0]",10,10,4
8192,94.0,1.1575123819999984,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 0 0 0 0 0 0]",10,10,4
