Iteration,Fitness,Time,State,current_restart,Restarts,run_number
64,835.0,0.011769724999998843,"[3 4 1 1 3 0 3 4 4 4 3 4 4 4 4 3 4 4 4 3 4 3 1 4 4 4 2 2 3 4 1 0 4 3 3 1 4
 3 1 4 3 4 0 1 3 4 2 4 3 3]",0,5,1
128,864.0,0.02055336099999927,"[3 4 1 1 3 0 3 4 4 4 3 4 4 4 4 3 4 4 4 4 4 3 1 4 4 4 2 2 3 4 1 0 4 3 3 1 4
 3 1 4 3 4 0 3 3 4 2 4 3 3]",0,5,1
256,864.0,0.03941300800000036,"[3 4 1 1 3 0 3 4 4 4 3 4 4 4 4 3 4 4 4 4 4 3 1 4 4 4 2 2 3 4 1 0 4 3 3 1 4
 3 1 4 3 4 0 3 3 4 2 4 3 3]",0,5,1
512,864.0,0.08352961699999994,"[3 4 1 1 3 0 3 4 4 4 3 4 4 4 4 3 4 4 4 4 4 3 1 4 4 4 2 2 3 4 1 0 4 3 3 1 4
 3 1 4 3 4 0 3 3 4 2 4 3 3]",0,5,1
1024,864.0,0.20639779399999902,"[3 4 1 1 3 0 3 4 4 4 3 4 4 4 4 3 4 4 4 4 4 3 1 4 4 4 2 2 3 4 1 0 4 3 3 1 4
 3 1 4 3 4 0 3 3 4 2 4 3 3]",0,5,1
2048,864.0,0.6072684909999992,"[3 4 1 1 3 0 3 4 4 4 3 4 4 4 4 3 4 4 4 4 4 3 1 4 4 4 2 2 3 4 1 0 4 3 3 1 4
 3 1 4 3 4 0 3 3 4 2 4 3 3]",0,5,1
4096,864.0,1.7499950240000004,"[3 4 1 1 3 0 3 4 4 4 3 4 4 4 4 3 4 4 4 4 4 3 1 4 4 4 2 2 3 4 1 0 4 3 3 1 4
 3 1 4 3 4 0 3 3 4 2 4 3 3]",0,5,1
8192,864.0,2.5888376939999986,"[3 4 1 1 3 0 3 4 4 4 3 4 4 4 4 3 4 4 4 4 4 3 1 4 4 4 2 2 3 4 1 0 4 3 3 1 4
 3 1 4 3 4 0 3 3 4 2 4 3 3]",0,5,1
0,587.0,0.0002297260000005963,"[3 4 0 1 3 0 0 1 4 4 1 2 4 2 4 3 4 2 4 2 4 1 1 0 1 1 1 1 0 4 1 0 0 3 2 1 0
 3 1 1 3 4 0 1 3 4 2 4 0 3]",0,10,1
1,587.0,0.0007502680000008866,"[3 4 0 1 3 0 0 1 4 4 1 2 4 2 4 3 4 2 4 2 4 1 1 0 1 1 1 1 0 4 1 0 0 3 2 1 0
 3 1 1 3 4 0 1 3 4 2 4 0 3]",0,10,1
2,587.0,0.0012406310000017129,"[3 4 0 1 3 0 0 1 4 4 1 2 4 2 4 3 4 2 4 2 4 1 1 0 1 1 1 1 0 4 1 0 0 3 2 1 0
 3 1 1 3 4 0 1 3 4 2 4 0 3]",0,10,1
4,587.0,0.0019496799999991765,"[3 4 0 1 3 0 0 1 4 4 1 2 4 2 4 3 4 2 4 2 4 1 1 0 1 1 1 1 0 4 1 0 0 3 2 1 0
 3 1 1 3 4 0 1 3 4 2 4 0 3]",0,10,1
8,605.0,0.0028614490000009596,"[3 4 0 1 3 0 0 1 4 4 1 2 4 2 4 3 4 2 4 2 4 1 1 4 1 1 2 1 0 4 1 0 0 3 2 1 0
 3 1 1 3 4 0 1 3 4 2 4 0 3]",0,10,1
16,672.0,0.004343637000001621,"[3 4 0 1 3 0 0 1 4 4 1 2 4 2 4 3 4 2 4 3 4 1 1 4 1 1 2 1 0 4 1 0 0 3 3 1 4
 3 1 3 3 4 0 1 3 4 2 4 0 3]",0,10,1
32,757.0,0.007011567999999357,"[3 4 1 1 3 0 0 1 4 4 1 4 4 4 4 3 4 2 4 3 4 3 1 4 4 4 2 2 3 4 1 0 0 3 3 1 4
 3 1 3 3 4 0 1 3 4 2 4 0 3]",0,10,1
64,835.0,0.012619459999999805,"[3 4 1 1 3 0 3 4 4 4 3 4 4 4 4 3 4 4 4 3 4 3 1 4 4 4 2 2 3 4 1 0 4 3 3 1 4
 3 1 4 3 4 0 1 3 4 2 4 3 3]",0,10,1
128,864.0,0.02226324900000165,"[3 4 1 1 3 0 3 4 4 4 3 4 4 4 4 3 4 4 4 4 4 3 1 4 4 4 2 2 3 4 1 0 4 3 3 1 4
 3 1 4 3 4 0 3 3 4 2 4 3 3]",0,10,1
256,864.0,0.041590536000001066,"[3 4 1 1 3 0 3 4 4 4 3 4 4 4 4 3 4 4 4 4 4 3 1 4 4 4 2 2 3 4 1 0 4 3 3 1 4
 3 1 4 3 4 0 3 3 4 2 4 3 3]",0,10,1
512,864.0,0.10216129800000218,"[3 4 1 1 3 0 3 4 4 4 3 4 4 4 4 3 4 4 4 4 4 3 1 4 4 4 2 2 3 4 1 0 4 3 3 1 4
 3 1 4 3 4 0 3 3 4 2 4 3 3]",0,10,1
1024,864.0,0.24362475000000217,"[3 4 1 1 3 0 3 4 4 4 3 4 4 4 4 3 4 4 4 4 4 3 1 4 4 4 2 2 3 4 1 0 4 3 3 1 4
 3 1 4 3 4 0 3 3 4 2 4 3 3]",0,10,1
2048,864.0,0.5936110550000002,"[3 4 1 1 3 0 3 4 4 4 3 4 4 4 4 3 4 4 4 4 4 3 1 4 4 4 2 2 3 4 1 0 4 3 3 1 4
 3 1 4 3 4 0 3 3 4 2 4 3 3]",0,10,1
4096,864.0,1.7204374270000002,"[3 4 1 1 3 0 3 4 4 4 3 4 4 4 4 3 4 4 4 4 4 3 1 4 4 4 2 2 3 4 1 0 4 3 3 1 4
 3 1 4 3 4 0 3 3 4 2 4 3 3]",0,10,1
8192,864.0,2.4732613490000013,"[3 4 1 1 3 0 3 4 4 4 3 4 4 4 4 3 4 4 4 4 4 3 1 4 4 4 2 2 3 4 1 0 4 3 3 1 4
 3 1 4 3 4 0 3 3 4 2 4 3 3]",0,10,1
0,550.0,0.00020444400000130258,"[0 0 3 2 3 0 2 1 3 2 4 4 4 3 4 2 3 3 2 1 2 4 3 0 4 3 1 2 0 4 4 2 4 2 1 0 2
 2 1 0 1 0 2 1 1 1 4 2 3 0]",0,1,2
1,550.0,0.0008145980000016095,"[0 0 3 2 3 0 2 1 3 2 4 4 4 3 4 2 3 3 2 1 2 4 3 0 4 3 1 2 0 4 4 2 4 2 1 0 2
 2 1 0 1 0 2 1 1 1 4 2 3 0]",0,1,2
2,570.0,0.0013338450000013324,"[0 0 3 2 3 0 2 1 3 2 4 4 4 3 4 2 3 3 2 1 2 4 3 0 4 3 3 2 0 4 4 2 4 2 1 0 2
 2 1 0 1 0 2 1 1 1 4 2 3 0]",0,1,2
4,570.0,0.0019207899999997835,"[0 0 3 2 3 0 2 1 3 2 4 4 4 3 4 2 3 3 2 1 2 4 3 0 4 3 3 2 0 4 4 2 4 2 1 0 2
 2 1 0 1 0 2 1 1 1 4 2 3 0]",0,1,2
8,578.0,0.0028457990000028133,"[0 0 3 2 3 0 2 1 3 3 4 4 4 3 4 2 3 3 2 1 2 4 3 0 4 3 3 2 0 4 4 2 4 2 1 0 2
 3 1 0 1 0 2 1 1 1 4 2 3 0]",0,1,2
16,588.0,0.004158317000001688,"[0 0 3 2 3 0 2 1 3 3 4 4 4 3 4 2 3 3 2 1 2 4 3 0 4 3 4 2 0 4 4 2 4 2 1 0 2
 3 1 0 1 0 2 1 1 1 4 2 3 0]",0,1,2
32,670.0,0.011873004000001686,"[0 0 3 2 3 0 2 1 3 3 4 4 4 3 4 2 3 4 2 1 2 4 4 0 4 3 4 2 0 4 4 2 4 2 1 4 2
 3 1 0 3 0 2 4 1 1 4 2 3 1]",0,1,2
64,774.0,0.016812390000001898,"[0 0 3 2 3 0 2 1 3 4 4 4 4 3 4 4 3 4 2 2 2 4 4 0 4 3 4 2 4 4 4 3 4 2 2 4 2
 3 1 2 3 1 2 4 1 1 4 2 3 2]",0,1,2
128,884.0,0.029805640000002853,"[0 0 4 2 3 4 4 1 3 4 4 4 4 3 4 4 3 4 2 2 3 4 4 0 4 3 4 4 4 4 4 3 4 3 2 4 4
 3 1 4 4 1 3 4 2 1 4 2 3 4]",0,1,2
256,884.0,0.04959326400000208,"[0 0 4 2 3 4 4 1 3 4 4 4 4 3 4 4 3 4 2 2 3 4 4 0 4 3 4 4 4 4 4 3 4 3 2 4 4
 3 1 4 4 1 3 4 2 1 4 2 3 4]",0,1,2
512,886.0,0.09356239000000244,"[0 0 4 2 3 4 4 1 3 4 4 4 4 3 4 4 3 4 2 2 4 4 4 0 4 3 4 4 4 4 4 3 4 3 2 4 4
 3 1 4 4 1 3 4 2 1 4 2 3 4]",0,1,2
