Iteration,Fitness,Time,State,schedule,Temperature,run_number
16,660.0,0.004740553000004866,"[3 4 0 1 3 0 1 1 4 4 1 2 4 2 4 3 4 2 4 2 4 1 1 3 1 4 2 1 3 4 1 0 0 3 2 1 0
 3 1 3 3 4 0 1 3 4 2 4 0 3]",1,1,1
32,706.0,0.007563399000005688,"[3 4 1 1 3 0 1 1 4 4 1 4 4 2 4 3 4 2 4 2 4 3 1 3 3 4 2 2 3 4 1 0 0 3 3 1 0
 3 1 4 3 4 0 1 3 4 2 4 0 3]",1,1,1
64,779.0,0.01731456299999934,"[3 4 4 1 3 1 2 4 4 4 1 4 4 4 4 3 4 2 4 2 4 3 1 3 3 4 2 2 4 4 1 0 4 3 3 1 0
 3 1 4 3 4 0 1 3 4 2 4 3 3]",1,1,1
128,899.0,0.0339305319999994,"[3 4 4 3 3 2 2 4 4 4 1 4 4 4 4 4 4 2 4 4 4 3 4 3 3 4 4 3 4 4 1 0 4 3 3 2 0
 3 1 4 3 4 4 1 3 4 2 4 4 4]",1,1,1
256,929.0,0.05974238599999637,"[3 4 4 3 3 2 2 4 4 4 1 4 4 4 4 4 4 2 4 4 4 3 4 3 3 4 4 3 4 4 1 0 4 3 3 2 0
 3 1 4 3 4 4 4 3 4 2 4 4 4]",1,1,1
512,929.0,0.1484890770000078,"[3 4 4 3 3 2 2 4 4 4 1 4 4 4 4 4 4 2 4 4 4 3 4 3 3 4 4 3 4 4 1 0 4 3 3 2 0
 3 1 4 3 4 4 4 3 4 2 4 4 4]",1,1,1
1024,929.0,0.3253745840000022,"[3 4 4 3 3 2 2 4 4 4 1 4 4 4 4 4 4 2 4 4 4 3 4 3 3 4 4 3 4 4 1 0 4 3 3 2 0
 3 1 4 3 4 4 4 3 4 2 4 4 4]",1,1,1
2048,929.0,0.8475865160000069,"[3 4 4 3 3 2 2 4 4 4 1 4 4 4 4 4 4 2 4 4 4 3 4 3 3 4 4 3 4 4 1 0 4 3 3 2 0
 3 1 4 3 4 4 4 3 4 2 4 4 4]",1,1,1
4096,929.0,2.5446090880000014,"[3 4 4 3 3 2 2 4 4 4 1 4 4 4 4 4 4 2 4 4 4 3 4 3 3 4 4 3 4 4 1 0 4 3 3 2 0
 3 1 4 3 4 4 4 3 4 2 4 4 4]",1,1,1
8192,929.0,3.7916592920000056,"[3 4 4 3 3 2 2 4 4 4 1 4 4 4 4 4 4 2 4 4 4 3 4 3 3 4 4 3 4 4 1 0 4 3 3 2 0
 3 1 4 3 4 4 4 3 4 2 4 4 4]",1,1,1
0,587.0,0.0006471890000057101,"[3 4 0 1 3 0 0 1 4 4 1 2 4 2 4 3 4 2 4 2 4 1 1 0 1 1 1 1 0 4 1 0 0 3 2 1 0
 3 1 1 3 4 0 1 3 4 2 4 0 3]",10,10,1
1,587.0,0.0016698029999986375,"[3 4 0 1 3 0 0 1 4 4 1 2 4 2 4 3 4 2 4 2 4 1 1 0 1 1 1 1 0 4 1 0 0 3 2 1 0
 3 1 1 3 4 0 1 3 4 2 4 0 3]",10,10,1
2,577.0,0.0031157669999970494,"[3 4 0 1 1 0 0 1 4 4 1 2 4 2 4 3 4 2 4 2 4 1 1 0 1 1 1 1 0 4 1 0 0 3 2 1 0
 3 1 1 3 4 0 1 3 4 2 4 0 3]",10,10,1
4,595.0,0.004134733000000779,"[3 4 0 1 1 0 0 1 4 4 1 2 4 2 4 3 4 2 4 2 4 1 1 4 1 1 2 1 0 4 1 0 0 3 2 1 0
 3 1 1 3 4 0 1 3 4 2 4 0 3]",10,10,1
8,597.0,0.005138381999998387,"[3 4 0 1 1 0 0 1 4 4 1 2 4 2 4 3 4 2 4 2 4 1 1 1 1 1 2 1 0 4 1 0 0 3 2 1 0
 3 1 3 3 4 0 1 3 4 2 4 0 3]",10,10,1
16,626.0,0.007144762999999443,"[3 4 0 1 1 0 1 1 4 4 1 2 4 2 4 3 4 2 4 2 4 1 1 4 1 1 2 1 3 4 1 0 0 3 2 1 0
 3 1 3 3 4 0 1 3 4 0 4 0 3]",10,10,1
32,664.0,0.010141296000000466,"[3 4 1 1 1 0 1 1 4 4 1 4 4 0 4 3 4 2 4 2 4 3 1 4 2 1 2 2 3 4 1 0 0 3 3 1 0
 3 1 4 3 4 0 1 3 4 0 4 0 3]",10,10,1
64,727.0,0.016343550000001983,"[3 4 4 1 1 1 1 4 4 4 1 4 4 4 4 3 4 2 4 2 2 3 1 4 2 2 2 2 4 4 1 0 4 3 3 1 0
 0 1 4 3 4 0 1 3 3 1 4 3 3]",10,10,1
128,894.0,0.030453007999994952,"[3 4 4 3 1 3 1 4 4 4 1 4 4 0 4 4 4 2 4 4 2 2 3 4 3 4 4 3 4 4 2 0 4 4 3 2 0
 3 4 4 3 4 4 2 3 3 1 4 3 4]",10,10,1
256,936.0,0.06413107599999535,"[3 4 4 3 4 3 1 2 4 4 1 4 4 4 4 4 4 3 4 4 2 0 4 4 3 4 4 3 4 4 2 0 3 4 3 3 0
 3 3 4 3 4 4 3 3 3 4 4 3 4]",10,10,1
512,943.0,0.2300954560000008,"[3 4 4 3 4 3 1 2 4 4 1 4 4 4 4 4 4 3 4 4 2 0 4 4 3 4 4 3 4 4 2 0 3 4 3 3 0
 3 3 4 3 4 4 3 3 3 4 4 4 4]",10,10,1
1024,943.0,0.3892983820000069,"[3 4 4 3 4 3 1 2 4 4 1 4 4 4 4 4 4 3 4 4 2 0 4 4 3 4 4 3 4 4 2 0 3 4 3 3 0
 3 3 4 3 4 4 3 3 3 4 4 4 4]",10,10,1
2048,943.0,0.9041183829999966,"[3 4 4 3 4 3 1 2 4 4 1 4 4 4 4 4 4 3 4 4 2 0 4 4 3 4 4 3 4 4 2 0 3 4 3 3 0
 3 3 4 3 4 4 3 3 3 4 4 4 4]",10,10,1
4096,943.0,2.260632532999992,"[3 4 4 3 4 3 1 2 4 4 1 4 4 4 4 4 4 3 4 4 2 0 4 4 3 4 4 3 4 4 2 0 3 4 3 3 0
 3 3 4 3 4 4 3 3 3 4 4 4 4]",10,10,1
8192,943.0,3.423321467000008,"[3 4 4 3 4 3 1 2 4 4 1 4 4 4 4 4 4 3 4 4 2 0 4 4 3 4 4 3 4 4 2 0 3 4 3 3 0
 3 3 4 3 4 4 3 3 3 4 4 4 4]",10,10,1
0,587.0,0.0002344619999803399,"[3 4 0 1 3 0 0 1 4 4 1 2 4 2 4 3 4 2 4 2 4 1 1 0 1 1 1 1 0 4 1 0 0 3 2 1 0
 3 1 1 3 4 0 1 3 4 2 4 0 3]",50,50,1
1,587.0,0.0008177949999890188,"[3 4 0 1 3 0 0 1 4 4 1 2 4 2 4 3 4 2 4 2 4 1 1 0 1 1 1 1 0 4 1 0 0 3 2 1 0
 3 1 1 3 4 0 1 3 4 2 4 0 3]",50,50,1
2,577.0,0.0013561189999791168,"[3 4 0 1 1 0 0 1 4 4 1 2 4 2 4 3 4 2 4 2 4 1 1 0 1 1 1 1 0 4 1 0 0 3 2 1 0
 3 1 1 3 4 0 1 3 4 2 4 0 3]",50,50,1
4,595.0,0.002071005999994213,"[3 4 0 1 1 0 0 1 4 4 1 2 4 2 4 3 4 2 4 2 4 1 1 4 1 1 2 1 0 4 1 0 0 3 2 1 0
 3 1 1 3 4 0 1 3 4 2 4 0 3]",50,50,1
8,587.0,0.003100055999993856,"[3 4 0 1 1 0 0 1 4 4 1 2 4 2 4 3 4 2 4 2 4 1 1 1 1 1 2 1 0 4 1 0 0 3 2 1 0
 1 1 3 2 4 0 1 3 4 2 4 0 3]",50,50,1
16,548.0,0.005039914999997563,"[0 1 0 1 1 0 1 1 0 4 1 2 4 2 4 3 4 2 4 2 4 1 1 4 1 1 2 1 3 4 1 0 0 3 2 1 0
 1 1 3 2 4 0 1 3 4 0 3 0 3]",50,50,1
32,507.0,0.008064009999998234,"[0 3 1 1 1 0 1 1 0 4 1 4 4 0 4 3 4 2 4 2 4 3 1 0 3 1 2 2 0 4 1 0 0 2 2 1 0
 1 1 2 2 4 0 0 3 0 0 3 0 3]",50,50,1
64,568.0,0.014838432999994211,"[0 3 4 1 1 1 1 4 0 4 1 4 4 4 4 0 4 2 4 2 0 3 1 0 3 2 2 2 2 1 1 0 4 2 2 1 0
 0 1 0 3 4 0 0 3 4 1 3 3 1]",50,50,1
128,707.0,0.026567175999986148,"[3 3 2 1 4 3 1 4 0 2 1 4 4 0 4 4 4 0 4 3 2 3 4 0 2 4 4 3 2 0 1 0 4 4 2 2 0
 3 3 1 3 2 3 2 2 3 2 3 0 4]",50,50,1
256,875.0,0.05651244899999597,"[3 3 4 4 4 3 1 1 4 4 0 4 4 3 4 4 4 3 4 3 2 3 3 0 2 4 4 3 4 4 1 2 3 4 3 3 4
 3 4 3 3 1 3 3 2 1 0 3 4 4]",50,50,1
512,981.0,0.1129184649999786,"[4 4 3 4 4 2 1 0 4 4 0 4 4 4 4 4 4 3 4 4 3 4 3 1 2 4 4 2 4 2 1 4 4 4 4 4 4
 4 4 4 4 4 4 4 2 1 4 3 3 4]",50,50,1
1024,983.0,0.3118870099999924,"[4 4 3 4 4 2 1 0 4 4 0 4 4 4 4 4 4 3 4 4 4 4 3 1 2 4 4 2 4 2 1 4 4 4 4 4 4
 4 4 4 4 4 4 4 2 1 4 3 3 4]",50,50,1
2048,983.0,0.7993535089999853,"[4 4 3 4 4 2 1 0 4 4 0 4 4 4 4 4 4 3 4 4 4 4 3 1 2 4 4 2 4 2 1 4 4 4 4 4 4
 4 4 4 4 4 4 4 2 1 4 3 3 4]",50,50,1
4096,983.0,2.4115704069999992,"[4 4 3 4 4 2 1 0 4 4 0 4 4 4 4 4 4 3 4 4 4 4 3 1 2 4 4 2 4 2 1 4 4 4 4 4 4
 4 4 4 4 4 4 4 2 1 4 3 3 4]",50,50,1
8192,983.0,3.9783181610000042,"[4 4 3 4 4 2 1 0 4 4 0 4 4 4 4 4 4 3 4 4 4 4 3 1 2 4 4 2 4 2 1 4 4 4 4 4 4
 4 4 4 4 4 4 4 2 1 4 3 3 4]",50,50,1
0,587.0,0.00022671199999990677,"[3 4 0 1 3 0 0 1 4 4 1 2 4 2 4 3 4 2 4 2 4 1 1 0 1 1 1 1 0 4 1 0 0 3 2 1 0
 3 1 1 3 4 0 1 3 4 2 4 0 3]",100,100,1
1,587.0,0.0007752859999925477,"[3 4 0 1 3 0 0 1 4 4 1 2 4 2 4 3 4 2 4 2 4 1 1 0 1 1 1 1 0 4 1 0 0 3 2 1 0
 3 1 1 3 4 0 1 3 4 2 4 0 3]",100,100,1
2,577.0,0.0013136780000024828,"[3 4 0 1 1 0 0 1 4 4 1 2 4 2 4 3 4 2 4 2 4 1 1 0 1 1 1 1 0 4 1 0 0 3 2 1 0
 3 1 1 3 4 0 1 3 4 2 4 0 3]",100,100,1
4,595.0,0.0019997059999923295,"[3 4 0 1 1 0 0 1 4 4 1 2 4 2 4 3 4 2 4 2 4 1 1 4 1 1 2 1 0 4 1 0 0 3 2 1 0
 3 1 1 3 4 0 1 3 4 2 4 0 3]",100,100,1
8,587.0,0.0032512719999999717,"[3 4 0 1 1 0 0 1 4 4 1 2 4 2 4 3 4 2 4 2 4 1 1 1 1 1 2 1 0 4 1 0 0 3 2 1 0
 1 1 3 2 4 0 1 3 4 2 4 0 3]",100,100,1
16,548.0,0.005353547999987995,"[0 1 0 1 1 0 1 1 0 4 1 2 4 2 4 3 4 2 4 2 4 1 1 4 1 1 2 1 3 4 1 0 0 3 2 1 0
 1 1 3 2 4 0 1 3 4 0 3 0 3]",100,100,1
32,487.0,0.008445802000011327,"[0 3 1 1 1 0 1 1 0 4 1 4 4 0 4 3 4 2 0 2 4 3 1 0 3 1 2 2 0 4 1 0 0 2 2 1 0
 1 1 2 2 4 0 0 3 0 0 3 0 3]",100,100,1
64,554.0,0.014584864999989122,"[0 3 4 1 1 1 3 4 0 4 1 4 4 4 4 0 0 2 4 2 0 3 1 0 3 2 2 2 4 1 1 0 4 2 2 1 0
 0 1 0 3 4 0 0 3 4 1 3 3 1]",100,100,1
128,586.0,0.0283416880000118,"[1 2 2 3 4 1 3 4 0 2 1 4 4 0 4 4 0 0 4 3 2 3 4 0 2 3 1 4 2 0 1 0 4 4 0 2 0
 3 3 0 3 2 4 0 2 3 2 3 0 4]",100,100,1
256,763.0,0.05702992900000936,"[0 2 4 4 3 1 3 4 1 4 1 4 1 3 1 4 4 4 2 3 1 3 3 0 3 3 0 1 4 4 1 4 3 4 3 4 4
 3 0 2 2 1 4 3 2 4 0 3 4 4]",100,100,1
512,970.0,0.13348953499999539,"[3 4 3 4 4 3 3 0 4 4 4 3 0 3 3 4 4 4 2 4 4 3 0 4 2 4 4 1 4 1 1 3 3 4 4 4 4
 4 4 2 3 4 4 4 4 4 4 3 2 3]",100,100,1
1024,983.0,0.37530612000000474,"[3 4 3 4 4 3 3 0 4 4 4 3 0 4 3 4 4 4 2 4 4 3 0 4 2 4 4 1 4 1 1 3 3 4 4 4 4
 4 4 3 3 4 4 4 4 4 4 3 2 4]",100,100,1
2048,983.0,0.9154591530000005,"[3 4 3 4 4 3 3 0 4 4 4 3 0 4 3 4 4 4 2 4 4 3 0 4 2 4 4 1 4 1 1 3 3 4 4 4 4
 4 4 3 3 4 4 4 4 4 4 3 2 4]",100,100,1
4096,983.0,2.5322261190000006,"[3 4 3 4 4 3 3 0 4 4 4 3 0 4 3 4 4 4 2 4 4 3 0 4 2 4 4 1 4 1 1 3 3 4 4 4 4
 4 4 3 3 4 4 4 4 4 4 3 2 4]",100,100,1
8192,983.0,4.0335174509999945,"[3 4 3 4 4 3 3 0 4 4 4 3 0 4 3 4 4 4 2 4 4 3 0 4 2 4 4 1 4 1 1 3 3 4 4 4 4
 4 4 3 3 4 4 4 4 4 4 3 2 4]",100,100,1
0,587.0,0.00024917400000390444,"[3 4 0 1 3 0 0 1 4 4 1 2 4 2 4 3 4 2 4 2 4 1 1 0 1 1 1 1 0 4 1 0 0 3 2 1 0
 3 1 1 3 4 0 1 3 4 2 4 0 3]",150,150,1
1,587.0,0.001132048000016539,"[3 4 0 1 3 0 0 1 4 4 1 2 4 2 4 3 4 2 4 2 4 1 1 0 1 1 1 1 0 4 1 0 0 3 2 1 0
 3 1 1 3 4 0 1 3 4 2 4 0 3]",150,150,1
2,577.0,0.0022627470000031735,"[3 4 0 1 1 0 0 1 4 4 1 2 4 2 4 3 4 2 4 2 4 1 1 0 1 1 1 1 0 4 1 0 0 3 2 1 0
 3 1 1 3 4 0 1 3 4 2 4 0 3]",150,150,1
4,595.0,0.0033896530000276925,"[3 4 0 1 1 0 0 1 4 4 1 2 4 2 4 3 4 2 4 2 4 1 1 4 1 1 2 1 0 4 1 0 0 3 2 1 0
 3 1 1 3 4 0 1 3 4 2 4 0 3]",150,150,1
8,587.0,0.004468049000024621,"[3 4 0 1 1 0 0 1 4 4 1 2 4 2 4 3 4 2 4 2 4 1 1 1 1 1 2 1 0 4 1 0 0 3 2 1 0
 1 1 3 2 4 0 1 3 4 2 4 0 3]",150,150,1
16,548.0,0.006260458000014069,"[0 1 0 1 1 0 1 1 0 4 1 2 4 2 4 3 4 2 4 2 4 1 1 4 1 1 2 1 3 4 1 0 0 3 2 1 0
 1 1 3 2 4 0 1 3 4 0 3 0 3]",150,150,1
32,451.0,0.009619979000007106,"[0 3 1 1 1 0 1 1 0 4 1 4 4 0 4 3 4 2 0 2 4 3 1 0 3 1 2 2 0 4 1 0 0 2 2 1 0
 1 1 2 2 0 0 0 3 0 0 3 0 3]",150,150,1
64,494.0,0.017808099000006905,"[0 3 4 1 1 1 3 4 0 4 1 4 4 4 4 0 0 2 4 0 0 3 1 0 3 1 2 2 4 1 1 0 4 2 2 1 0
 0 1 0 3 0 0 0 3 4 1 3 3 1]",150,150,1
128,547.0,0.030092141000011452,"[1 2 2 3 4 1 3 4 0 0 1 4 4 0 4 4 0 0 4 3 2 3 4 0 0 2 1 4 2 1 1 0 4 4 0 2 0
 3 4 0 3 3 4 0 2 3 2 0 0 4]",150,150,1
256,676.0,0.06320851200001698,"[0 2 0 4 3 1 3 4 1 4 1 4 1 3 1 4 4 4 2 3 1 3 3 0 3 2 0 1 4 4 1 4 2 1 3 4 4
 2 0 2 2 1 4 3 2 4 0 0 4 2]",150,150,1
512,963.0,0.12547395600000755,"[4 4 4 4 4 4 3 0 4 4 4 3 3 4 0 2 4 4 3 3 4 3 3 3 4 4 4 1 4 1 4 1 4 4 3 4 4
 4 4 4 0 3 4 4 1 4 3 3 3 4]",150,150,1
1024,979.0,0.2913403900000162,"[4 4 4 4 4 4 3 0 4 4 4 3 3 4 0 4 4 4 3 3 4 3 3 3 4 4 4 1 4 1 4 1 4 4 3 4 4
 4 4 4 0 3 4 4 1 4 3 3 3 4]",150,150,1
2048,979.0,0.7412056600000199,"[4 4 4 4 4 4 3 0 4 4 4 3 3 4 0 4 4 4 3 3 4 3 3 3 4 4 4 1 4 1 4 1 4 4 3 4 4
 4 4 4 0 3 4 4 1 4 3 3 3 4]",150,150,1
4096,979.0,2.240735575000002,"[4 4 4 4 4 4 3 0 4 4 4 3 3 4 0 4 4 4 3 3 4 3 3 3 4 4 4 1 4 1 4 1 4 4 3 4 4
 4 4 4 0 3 4 4 1 4 3 3 3 4]",150,150,1
8192,979.0,3.9294690410000044,"[4 4 4 4 4 4 3 0 4 4 4 3 3 4 0 4 4 4 3 3 4 3 3 3 4 4 4 1 4 1 4 1 4 4 3 4 4
 4 4 4 0 3 4 4 1 4 3 3 3 4]",150,150,1
0,587.0,0.0003198059999931502,"[3 4 0 1 3 0 0 1 4 4 1 2 4 2 4 3 4 2 4 2 4 1 1 0 1 1 1 1 0 4 1 0 0 3 2 1 0
 3 1 1 3 4 0 1 3 4 2 4 0 3]",250,250,1
1,587.0,0.0012192069999912292,"[3 4 0 1 3 0 0 1 4 4 1 2 4 2 4 3 4 2 4 2 4 1 1 0 1 1 1 1 0 4 1 0 0 3 2 1 0
 3 1 1 3 4 0 1 3 4 2 4 0 3]",250,250,1
2,577.0,0.0018141319999926964,"[3 4 0 1 1 0 0 1 4 4 1 2 4 2 4 3 4 2 4 2 4 1 1 0 1 1 1 1 0 4 1 0 0 3 2 1 0
 3 1 1 3 4 0 1 3 4 2 4 0 3]",250,250,1
4,595.0,0.0024968840000099135,"[3 4 0 1 1 0 0 1 4 4 1 2 4 2 4 3 4 2 4 2 4 1 1 4 1 1 2 1 0 4 1 0 0 3 2 1 0
 3 1 1 3 4 0 1 3 4 2 4 0 3]",250,250,1
8,587.0,0.003573493000004646,"[3 4 0 1 1 0 0 1 4 4 1 2 4 2 4 3 4 2 4 2 4 1 1 1 1 1 2 1 0 4 1 0 0 3 2 1 0
 1 1 3 2 4 0 1 3 4 2 4 0 3]",250,250,1
16,548.0,0.006309586000014633,"[0 1 0 1 1 0 1 1 0 4 1 2 4 2 4 3 4 2 4 2 4 1 1 4 1 1 2 1 3 4 1 0 0 3 2 1 0
 1 1 3 2 4 0 1 3 4 0 3 0 3]",250,250,1
32,451.0,0.011181636000003436,"[0 3 1 1 1 0 1 1 0 4 1 4 4 0 4 3 4 2 0 2 4 3 1 0 3 1 2 2 0 4 1 0 0 2 2 1 0
 1 1 2 2 0 0 0 3 0 0 3 0 3]",250,250,1
64,494.0,0.01815610799999945,"[0 3 4 1 1 1 3 4 0 4 1 4 4 4 4 0 0 2 4 0 0 3 1 0 3 1 2 2 4 1 1 0 4 2 2 1 0
 0 1 0 3 0 0 0 3 4 1 3 3 1]",250,250,1
128,539.0,0.031055215000009184,"[1 2 2 3 4 1 3 4 0 0 1 4 4 0 4 4 0 0 4 3 2 3 4 0 0 2 1 4 2 1 1 0 2 4 0 2 0
 3 4 0 3 3 4 0 2 3 2 0 0 4]",250,250,1
256,693.0,0.06447807700001817,"[0 2 1 4 4 1 0 4 1 4 0 4 1 3 4 4 4 4 1 3 2 0 3 0 3 2 0 1 4 4 4 4 3 1 3 1 2
 2 2 2 2 3 4 3 2 4 4 0 4 2]",250,250,1
512,957.0,0.1286287290000132,"[4 4 3 4 1 4 3 1 3 4 3 4 3 4 4 1 4 4 3 4 4 0 3 3 2 4 4 2 4 3 4 4 4 4 4 4 3
 2 3 3 0 4 3 4 4 4 1 2 3 4]",250,250,1
1024,986.0,0.29654090600001837,"[4 4 3 4 1 4 3 0 4 4 3 4 3 4 4 2 4 4 3 4 3 1 3 3 2 4 4 2 4 3 4 4 4 4 4 4 4
 2 4 3 0 4 3 4 4 4 1 2 3 4]",250,250,1
2048,986.0,0.7741898430000163,"[4 4 3 4 1 4 3 0 4 4 3 4 3 4 4 2 4 4 3 4 3 1 3 3 2 4 4 2 4 3 4 4 4 4 4 4 4
 2 4 3 0 4 3 4 4 4 1 2 3 4]",250,250,1
4096,986.0,2.2065524049999965,"[4 4 3 4 1 4 3 0 4 4 3 4 3 4 4 2 4 4 3 4 3 1 3 3 2 4 4 2 4 3 4 4 4 4 4 4 4
 2 4 3 0 4 3 4 4 4 1 2 3 4]",250,250,1
8192,986.0,3.6197582990000114,"[4 4 3 4 1 4 3 0 4 4 3 4 3 4 4 2 4 4 3 4 3 1 3 3 2 4 4 2 4 3 4 4 4 4 4 4 4
 2 4 3 0 4 3 4 4 4 1 2 3 4]",250,250,1
0,587.0,0.00028216600000519065,"[3 4 0 1 3 0 0 1 4 4 1 2 4 2 4 3 4 2 4 2 4 1 1 0 1 1 1 1 0 4 1 0 0 3 2 1 0
 3 1 1 3 4 0 1 3 4 2 4 0 3]",300,300,1
1,587.0,0.0009686989999977413,"[3 4 0 1 3 0 0 1 4 4 1 2 4 2 4 3 4 2 4 2 4 1 1 0 1 1 1 1 0 4 1 0 0 3 2 1 0
 3 1 1 3 4 0 1 3 4 2 4 0 3]",300,300,1
2,577.0,0.0015511340000102791,"[3 4 0 1 1 0 0 1 4 4 1 2 4 2 4 3 4 2 4 2 4 1 1 0 1 1 1 1 0 4 1 0 0 3 2 1 0
 3 1 1 3 4 0 1 3 4 2 4 0 3]",300,300,1
4,595.0,0.0022401439999839567,"[3 4 0 1 1 0 0 1 4 4 1 2 4 2 4 3 4 2 4 2 4 1 1 4 1 1 2 1 0 4 1 0 0 3 2 1 0
 3 1 1 3 4 0 1 3 4 2 4 0 3]",300,300,1
8,587.0,0.00395096299999409,"[3 4 0 1 1 0 0 1 4 4 1 2 4 2 4 3 4 2 4 2 4 1 1 1 1 1 2 1 0 4 1 0 0 3 2 1 0
 1 1 3 2 4 0 1 3 4 2 4 0 3]",300,300,1
16,548.0,0.006635807000009208,"[0 1 0 1 1 0 1 1 0 4 1 2 4 2 4 3 4 2 4 2 4 1 1 4 1 1 2 1 3 4 1 0 0 3 2 1 0
 1 1 3 2 4 0 1 3 4 0 3 0 3]",300,300,1
32,451.0,0.010041997000001857,"[0 3 1 1 1 0 1 1 0 4 1 4 4 0 4 3 4 2 0 2 4 3 1 0 3 1 2 2 0 4 1 0 0 2 2 1 0
 1 1 2 2 0 0 0 3 0 0 3 0 3]",300,300,1
64,489.0,0.016735856999986254,"[0 3 4 0 1 1 3 4 0 4 1 4 4 4 4 0 0 2 4 0 0 3 1 0 3 1 2 2 4 1 1 0 4 2 2 1 0
 0 1 0 3 0 0 0 3 4 1 3 3 1]",300,300,1
128,539.0,0.028588536000000886,"[1 2 2 3 4 1 3 4 0 0 1 4 4 0 4 4 0 0 4 3 2 3 4 0 0 2 1 4 2 1 1 0 2 4 0 2 0
 3 4 0 3 3 4 0 2 3 2 0 0 4]",300,300,1
256,679.0,0.06160719299998618,"[0 0 1 4 4 1 0 4 1 4 0 4 1 3 4 4 4 4 1 3 2 0 3 0 3 2 0 1 4 4 4 4 3 1 3 1 2
 2 2 2 2 3 4 3 2 4 4 0 4 2]",300,300,1
512,944.0,0.12730192499998338,"[1 4 1 4 4 4 1 1 4 4 3 4 3 4 4 1 4 4 3 4 4 4 0 1 4 4 4 3 4 1 4 4 4 2 4 4 3
 1 3 3 0 4 3 4 4 4 0 2 3 4]",300,300,1
1024,981.0,0.2743879349999929,"[1 4 3 4 4 4 1 0 4 4 3 4 3 4 4 4 4 4 3 4 4 4 0 1 4 4 4 3 4 3 4 4 4 2 4 4 3
 1 4 3 0 4 3 4 4 4 0 2 3 4]",300,300,1
2048,981.0,0.6796206599999834,"[1 4 3 4 4 4 1 0 4 4 3 4 3 4 4 4 4 4 3 4 4 4 0 1 4 4 4 3 4 3 4 4 4 2 4 4 3
 1 4 3 0 4 3 4 4 4 0 2 3 4]",300,300,1
4096,981.0,1.919404654999994,"[1 4 3 4 4 4 1 0 4 4 3 4 3 4 4 4 4 4 3 4 4 4 0 1 4 4 4 3 4 3 4 4 4 2 4 4 3
 1 4 3 0 4 3 4 4 4 0 2 3 4]",300,300,1
8192,981.0,3.2402772430000084,"[1 4 3 4 4 4 1 0 4 4 3 4 3 4 4 4 4 4 3 4 4 4 0 1 4 4 4 3 4 3 4 4 4 2 4 4 3
 1 4 3 0 4 3 4 4 4 0 2 3 4]",300,300,1
0,550.0,0.00023225000001048102,"[0 0 3 2 3 0 2 1 3 2 4 4 4 3 4 2 3 3 2 1 2 4 3 0 4 3 1 2 0 4 4 2 4 2 1 0 2
 2 1 0 1 0 2 1 1 1 4 2 3 0]",1,1,2
1,550.0,0.0007614499999988311,"[0 0 3 2 3 0 2 1 3 2 4 4 4 3 4 2 3 3 2 1 2 4 3 0 4 3 1 2 0 4 4 2 4 2 1 0 2
 2 1 0 1 0 2 1 1 1 4 2 3 0]",1,1,2
2,550.0,0.0014062289999969835,"[0 0 3 2 3 0 2 1 3 2 4 4 4 3 4 2 3 3 2 1 2 4 3 0 4 3 1 2 0 4 4 2 4 2 1 0 2
 2 1 0 1 0 2 1 1 1 4 2 3 0]",1,1,2
4,563.0,0.00211551000001009,"[0 0 3 2 3 0 2 1 3 3 4 4 4 3 4 2 3 3 2 1 2 4 3 0 4 3 1 2 0 4 4 2 4 2 1 0 2
 2 1 0 3 0 2 1 1 1 4 2 3 0]",1,1,2
8,566.0,0.003357413000003362,"[0 0 3 2 3 0 2 1 3 3 4 4 4 3 4 2 3 3 2 1 2 4 3 0 4 3 1 2 0 4 4 2 4 2 1 0 2
 3 1 0 3 0 2 1 1 1 4 2 3 0]",1,1,2
16,630.0,0.004908892000003107,"[0 0 3 2 3 0 2 1 3 3 4 4 4 3 4 2 3 3 2 1 2 4 4 0 4 3 4 2 0 4 4 2 4 2 1 4 2
 3 1 0 3 0 2 1 1 1 4 2 3 0]",1,1,2
32,685.0,0.00765030599998795,"[0 0 3 2 3 0 2 2 3 4 4 4 4 3 4 2 3 4 2 1 2 4 4 0 4 3 4 2 1 4 4 2 4 2 1 4 2
 3 1 0 3 0 2 4 1 1 4 2 3 1]",1,1,2
64,804.0,0.013065898999997216,"[0 0 3 2 3 3 2 2 3 4 4 4 4 3 4 3 3 4 2 4 3 4 4 0 4 3 4 4 4 4 4 2 4 3 1 4 3
 3 1 4 3 0 2 4 1 1 4 2 3 1]",1,1,2
128,884.0,0.02518746900000224,"[0 0 4 2 3 3 4 2 4 4 4 4 4 3 4 3 3 4 3 4 3 4 4 0 4 3 4 4 4 4 4 2 4 4 3 4 3
 4 1 4 3 0 3 4 1 1 4 2 3 4]",1,1,2
256,890.0,0.048186420999996926,"[0 0 4 2 3 3 4 2 4 4 4 4 4 3 4 3 3 4 3 4 3 4 4 0 4 4 4 4 4 4 4 2 4 4 3 4 3
 4 1 4 3 0 3 4 1 1 4 2 3 4]",1,1,2
512,890.0,0.10335714900000426,"[0 0 4 2 3 3 4 2 4 4 4 4 4 3 4 3 3 4 3 4 3 4 4 0 4 4 4 4 4 4 4 2 4 4 3 4 3
 4 1 4 3 0 3 4 1 1 4 2 3 4]",1,1,2
